TaskID,ProjectID,ProjectName,ClientName,ClientCountry,ClientRegion,Industry,AssignedEmployeeID,TaskTitle,SkillDomain,ComplexityTier,PlannedHours,ActualHours,IsHoursOverrun,BillableHourlyRate_USD,TotalBilling_USD,TaskStatus,ClientSatisfactionRating,TaskStartDate,DeliveryDeadline,ActualCompletionDate,IsDeliveryDelayed
TSK-03084,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-14883,SOC2 Compliance Evidence Collection Automation (PRJ-901),Cybersecurity,Level 2 - Specialized,32,33.6,True,74.75,2511.6,Completed,4.0,2025-02-07,2025-02-17,2025-02-14,False
TSK-03085,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-14546,GraphQL Gateway Federation & Schema Stitching (PRJ-908),Software Engineering,Level 2 - Specialized,35,32.1,False,78.2,2510.22,Completed,5.0,2025-05-28,2025-06-10,2025-06-15,True
TSK-03086,PRJ-904,Omnichannel E-Commerce Modernization,RetailNext Global,United Kingdom,Europe,Retail & Consumer,EMP-16960,Next.js 14 Responsive Executive Dashboard (PRJ-904),Software Engineering,Level 1 - Core,30,29.6,False,70.0,2072.0,Completed,4.5,2026-03-24,2026-04-07,2026-04-08,True
TSK-03087,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-14021,SOC2 Compliance Evidence Collection Automation (PRJ-908),Cybersecurity,Level 2 - Specialized,32,27.9,False,78.2,2181.78,Completed,5.0,2025-12-02,2025-12-15,2025-12-20,True
TSK-03088,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-11565,CI/CD Pipeline Optimization with Docker BuildKit (PRJ-907),DevOps & SRE,Level 1 - Core,18,20.0,True,95.0,1900.0,Completed,5.0,2025-12-13,2025-12-21,2025-12-25,True
TSK-03089,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-11400,Real-time Kafka Event Streaming for Turnstiles (PRJ-901),Data & AI Engineering,Level 3 - Enterprise Architect,55,60.1,True,87.75,5273.78,Completed,5.0,2025-08-12,2025-08-27,2025-08-29,True
TSK-03090,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-13605,OAuth2.0 / OpenID Multi-Tenant Auth Integration (PRJ-906),Cybersecurity,Level 2 - Specialized,25,29.2,True,69.0,2014.8,Completed,4.0,2025-02-03,2025-02-13,2025-02-12,False
TSK-03091,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-11824,AWS Terraform Infrastructure as Code Provisioning (PRJ-902),Cloud Architecture,Level 2 - Specialized,45,49.0,True,86.25,4226.25,Completed,4.0,2026-06-13,2026-06-28,2026-06-29,True
TSK-03092,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-10858,Design & Implement RESTful Payment Endpoints (PRJ-905),Software Engineering,Level 2 - Specialized,40,40.2,True,51.75,2070.0,Scope Revision Requested,3.0,2025-03-20,2025-04-03,,False
TSK-03093,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-15337,PostgreSQL to Snowflake Lakehouse Replication (PRJ-902),Data & AI Engineering,Level 3 - Enterprise Architect,60,77.6,True,101.25,6075.0,In Progress,,2025-04-15,2025-05-03,,False
TSK-03094,PRJ-904,Omnichannel E-Commerce Modernization,RetailNext Global,United Kingdom,Europe,Retail & Consumer,EMP-11626,Penetration Testing & Remediation of API Endpoints (PRJ-904),Cybersecurity,Level 2 - Specialized,20,24.9,True,80.5,1610.0,Under Review,,2026-02-15,2026-02-26,,False
TSK-03095,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-16361,PySpark ETL Pipeline for Turnstile Telemetry (PRJ-908),Data & AI Engineering,Level 2 - Specialized,50,50.6,True,78.2,3956.92,Completed,4.0,2026-07-01,2026-07-19,2026-07-17,False
TSK-03096,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-13690,GraphQL Gateway Federation & Schema Stitching (PRJ-901),Software Engineering,Level 2 - Specialized,35,40.9,True,74.75,2616.25,Under Review,,2026-04-03,2026-04-17,,False
TSK-03097,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-16589,CI/CD Pipeline Optimization with Docker BuildKit (PRJ-901),DevOps & SRE,Level 1 - Core,18,23.2,True,65.0,1508.0,Completed,3.0,2025-10-01,2025-10-09,2025-10-12,True
TSK-03098,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-10203,PostgreSQL to Snowflake Lakehouse Replication (PRJ-905),Data & AI Engineering,Level 3 - Enterprise Architect,60,63.4,True,60.75,3851.55,Completed,4.0,2025-08-26,2025-09-15,2025-09-18,True
TSK-03099,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-15023,CI/CD Pipeline Optimization with Docker BuildKit (PRJ-905),DevOps & SRE,Level 1 - Core,18,15.5,False,45.0,697.5,Completed,3.5,2025-11-23,2025-12-02,2025-12-02,False
TSK-03100,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-12909,AWS Terraform Infrastructure as Code Provisioning (PRJ-908),Cloud Architecture,Level 2 - Specialized,45,53.1,True,78.2,3519.0,Under Review,,2026-05-26,2026-06-10,,False
TSK-03101,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-11207,Mobile Flutter Biometric Authentication Module (PRJ-908),Software Engineering,Level 1 - Core,28,36.6,True,68.0,2488.8,Completed,4.5,2026-03-26,2026-04-05,2026-04-03,False
TSK-03102,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-14628,AWS Terraform Infrastructure as Code Provisioning (PRJ-907),Cloud Architecture,Level 2 - Specialized,45,55.7,True,109.25,6085.23,Completed,5.0,2025-04-01,2025-04-16,2025-04-21,True
TSK-03103,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-16731,SOC2 Compliance Evidence Collection Automation (PRJ-906),Cybersecurity,Level 2 - Specialized,32,38.5,True,69.0,2656.5,Completed,5.0,2025-08-21,2025-09-01,2025-08-31,False
TSK-03104,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-14506,PySpark ETL Pipeline for Turnstile Telemetry (PRJ-905),Data & AI Engineering,Level 2 - Specialized,50,51.9,True,51.75,2587.5,Scope Revision Requested,2.5,2025-12-22,2026-01-10,,False
TSK-03105,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-13823,AWS Terraform Infrastructure as Code Provisioning (PRJ-905),Cloud Architecture,Level 2 - Specialized,45,43.8,False,51.75,2266.65,Completed,5.0,2025-08-01,2025-08-16,2025-08-17,True
TSK-03106,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-11003,CI/CD Pipeline Optimization with Docker BuildKit (PRJ-907),DevOps & SRE,Level 1 - Core,18,19.5,True,95.0,1852.5,Completed,5.0,2025-12-20,2025-12-31,2026-01-06,True
TSK-03107,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-12194,AWS Terraform Infrastructure as Code Provisioning (PRJ-906),Cloud Architecture,Level 2 - Specialized,45,44.6,False,69.0,3077.4,Completed,4.5,2025-04-28,2025-05-14,2025-05-12,False
TSK-03108,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-11357,Design & Implement RESTful Payment Endpoints (PRJ-908),Software Engineering,Level 2 - Specialized,40,40.7,True,78.2,3128.0,In Progress,,2025-03-20,2025-04-05,,False
TSK-03109,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-12349,End-to-End Cypress Integration & Performance Suite (PRJ-902),Quality Engineering,Level 1 - Core,30,34.0,True,75.0,2550.0,Completed,4.0,2025-04-12,2025-04-22,2025-04-23,True
TSK-03110,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-14840,Penetration Testing & Remediation of API Endpoints (PRJ-905),Cybersecurity,Level 2 - Specialized,20,21.8,True,51.75,1128.15,Completed,5.0,2025-09-19,2025-09-30,2025-09-30,False
TSK-03111,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-14846,Real-time Kafka Event Streaming for Turnstiles (PRJ-908),Data & AI Engineering,Level 3 - Enterprise Architect,55,59.1,True,91.8,5425.38,Completed,3.0,2025-05-09,2025-05-28,2025-05-31,True
TSK-03112,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-10235,Penetration Testing & Remediation of API Endpoints (PRJ-905),Cybersecurity,Level 2 - Specialized,20,23.4,True,51.75,1210.95,Completed,5.0,2025-06-05,2025-06-15,2025-06-17,True
TSK-03113,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-11534,GraphQL Gateway Federation & Schema Stitching (PRJ-901),Software Engineering,Level 2 - Specialized,35,42.5,True,74.75,3176.88,Completed,4.5,2025-04-30,2025-05-14,2025-05-14,False
TSK-03114,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-13404,End-to-End Cypress Integration & Performance Suite (PRJ-907),Quality Engineering,Level 1 - Core,30,32.3,True,95.0,3068.5,Completed,4.5,2026-02-28,2026-03-12,2026-03-10,False
TSK-03115,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-12277,Kubernetes Cluster Hardening & Istio Service Mesh (PRJ-901),DevOps & SRE,Level 3 - Enterprise Architect,35,47.2,True,87.75,4141.8,Completed,3.5,2025-06-28,2025-07-08,2025-07-07,False
TSK-03116,PRJ-903,AI Medical Diagnostic Assistant,HealthBridge BioSystems,United States,North America,Healthcare,EMP-14821,Kubernetes Cluster Hardening & Istio Service Mesh (PRJ-903),DevOps & SRE,Level 3 - Enterprise Architect,35,41.7,True,114.75,4016.25,Scope Revision Requested,2.5,2026-07-12,2026-07-22,,False
TSK-03117,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-14537,SOC2 Compliance Evidence Collection Automation (PRJ-902),Cybersecurity,Level 2 - Specialized,32,43.0,True,86.25,3708.75,Completed,3.0,2025-08-15,2025-08-28,2025-09-01,True
TSK-03118,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-15033,GraphQL Gateway Federation & Schema Stitching (PRJ-906),Software Engineering,Level 2 - Specialized,35,42.7,True,69.0,2946.3,Completed,4.0,2025-03-15,2025-03-27,2025-03-26,False
TSK-03119,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-15053,PostgreSQL to Snowflake Lakehouse Replication (PRJ-905),Data & AI Engineering,Level 3 - Enterprise Architect,60,75.4,True,60.75,4580.55,Completed,5.0,2025-06-18,2025-07-06,2025-07-06,False
TSK-03120,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-12954,PySpark ETL Pipeline for Turnstile Telemetry (PRJ-906),Data & AI Engineering,Level 2 - Specialized,50,53.9,True,69.0,3450.0,Under Review,,2026-03-21,2026-04-06,,False
TSK-03121,PRJ-903,AI Medical Diagnostic Assistant,HealthBridge BioSystems,United States,North America,Healthcare,EMP-10902,CI/CD Pipeline Optimization with Docker BuildKit (PRJ-903),DevOps & SRE,Level 1 - Core,18,22.6,True,85.0,1530.0,Under Review,,2026-07-17,2026-07-26,,False
TSK-03122,PRJ-904,Omnichannel E-Commerce Modernization,RetailNext Global,United Kingdom,Europe,Retail & Consumer,EMP-14789,Fine-Tuning Llama-3 Model for Customer Ticket RAG (PRJ-904),Data & AI Engineering,Level 3 - Enterprise Architect,70,85.8,True,94.5,8108.1,Completed,5.0,2026-01-01,2026-01-25,2026-01-28,True
TSK-03123,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-15615,OAuth2.0 / OpenID Multi-Tenant Auth Integration (PRJ-906),Cybersecurity,Level 2 - Specialized,25,28.5,True,69.0,1966.5,Completed,5.0,2026-03-26,2026-04-06,2026-04-07,True
TSK-03124,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-16495,PostgreSQL to Snowflake Lakehouse Replication (PRJ-902),Data & AI Engineering,Level 3 - Enterprise Architect,60,69.2,True,101.25,7006.5,Completed,3.5,2026-07-15,2026-08-03,2026-07-31,False
TSK-03125,PRJ-903,AI Medical Diagnostic Assistant,HealthBridge BioSystems,United States,North America,Healthcare,EMP-11707,Mobile Flutter Biometric Authentication Module (PRJ-903),Software Engineering,Level 1 - Core,28,35.0,True,85.0,2975.0,Completed,4.5,2025-10-05,2025-10-16,2025-10-17,True
TSK-03126,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-14692,Fine-Tuning Llama-3 Model for Customer Ticket RAG (PRJ-907),Data & AI Engineering,Level 3 - Enterprise Architect,70,64.4,False,128.25,8259.3,Completed,4.5,2025-01-01,2025-01-22,2025-01-26,True
TSK-03127,PRJ-904,Omnichannel E-Commerce Modernization,RetailNext Global,United Kingdom,Europe,Retail & Consumer,EMP-12261,Next.js 14 Responsive Executive Dashboard (PRJ-904),Software Engineering,Level 1 - Core,30,26.5,False,70.0,2100.0,In Progress,,2026-01-23,2026-02-06,,False
TSK-03128,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-11220,OAuth2.0 / OpenID Multi-Tenant Auth Integration (PRJ-902),Cybersecurity,Level 2 - Specialized,25,29.8,True,86.25,2570.25,Completed,4.0,2026-01-02,2026-01-10,2026-01-08,False
TSK-03129,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-14831,Mobile Flutter Biometric Authentication Module (PRJ-905),Software Engineering,Level 1 - Core,28,34.7,True,45.0,1561.5,Completed,4.5,2025-11-21,2025-12-01,2025-11-29,False
TSK-03130,PRJ-903,AI Medical Diagnostic Assistant,HealthBridge BioSystems,United States,North America,Healthcare,EMP-12339,CI/CD Pipeline Optimization with Docker BuildKit (PRJ-903),DevOps & SRE,Level 1 - Core,18,21.5,True,85.0,1827.5,Completed,4.5,2025-09-07,2025-09-16,2025-09-20,True
TSK-03131,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-16590,End-to-End Cypress Integration & Performance Suite (PRJ-907),Quality Engineering,Level 1 - Core,30,26.9,False,95.0,2555.5,Completed,4.5,2026-01-18,2026-01-31,2026-01-28,False
TSK-03132,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-10703,PySpark ETL Pipeline for Turnstile Telemetry (PRJ-901),Data & AI Engineering,Level 2 - Specialized,50,60.6,True,74.75,4529.85,Completed,3.5,2025-11-16,2025-12-01,2025-12-07,True
TSK-03133,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-13944,OAuth2.0 / OpenID Multi-Tenant Auth Integration (PRJ-902),Cybersecurity,Level 2 - Specialized,25,22.4,False,86.25,1932.0,Completed,5.0,2026-07-02,2026-07-13,2026-07-12,False
TSK-03134,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-10636,Real-time Kafka Event Streaming for Turnstiles (PRJ-902),Data & AI Engineering,Level 3 - Enterprise Architect,55,47.2,False,101.25,5568.75,Under Review,,2026-07-16,2026-08-03,,False
TSK-03135,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-13468,Design & Implement RESTful Payment Endpoints (PRJ-902),Software Engineering,Level 2 - Specialized,40,46.3,True,86.25,3993.37,Completed,4.5,2025-11-05,2025-11-18,2025-11-20,True
TSK-03136,PRJ-908,Enterprise HR & Talent SaaS Portal,Apex Workforce Solutions,United States,North America,Human Capital,EMP-10019,CI/CD Pipeline Optimization with Docker BuildKit (PRJ-908),DevOps & SRE,Level 1 - Core,18,15.8,False,68.0,1074.4,Completed,4.5,2025-05-27,2025-06-05,2025-06-11,True
TSK-03137,PRJ-904,Omnichannel E-Commerce Modernization,RetailNext Global,United Kingdom,Europe,Retail & Consumer,EMP-12157,Next.js 14 Responsive Executive Dashboard (PRJ-904),Software Engineering,Level 1 - Core,30,39.4,True,70.0,2758.0,Completed,5.0,2025-07-03,2025-07-17,2025-07-17,False
TSK-03138,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-14115,End-to-End Cypress Integration & Performance Suite (PRJ-901),Quality Engineering,Level 1 - Core,30,26.0,False,65.0,1690.0,Completed,5.0,2026-03-19,2026-03-30,2026-04-01,True
TSK-03139,PRJ-901,Fintech Mobile Banking Engine,Aramco Tech Ventures,Saudi Arabia,Gulf / MENA,Fintech & Banking,EMP-11378,Penetration Testing & Remediation of API Endpoints (PRJ-901),Cybersecurity,Level 2 - Specialized,20,20.3,True,74.75,1495.0,Under Review,,2025-10-23,2025-11-04,,False
TSK-03140,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-13936,PySpark ETL Pipeline for Turnstile Telemetry (PRJ-902),Data & AI Engineering,Level 2 - Specialized,50,49.7,False,86.25,4286.62,Completed,4.5,2025-02-07,2025-02-21,2025-02-23,True
TSK-03141,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-10782,PostgreSQL to Snowflake Lakehouse Replication (PRJ-902),Data & AI Engineering,Level 3 - Enterprise Architect,60,60.6,True,101.25,6135.75,Completed,5.0,2026-02-16,2026-03-08,2026-03-08,False
TSK-03142,PRJ-904,Omnichannel E-Commerce Modernization,RetailNext Global,United Kingdom,Europe,Retail & Consumer,EMP-11120,CI/CD Pipeline Optimization with Docker BuildKit (PRJ-904),DevOps & SRE,Level 1 - Core,18,22.0,True,70.0,1540.0,Completed,5.0,2025-10-12,2025-10-18,2025-10-15,False
TSK-03143,PRJ-906,Fleet Telematics & IoT Tracking API,LogiTrans Gulf Express,Saudi Arabia,Gulf / MENA,Supply Chain,EMP-11443,Next.js 14 Responsive Executive Dashboard (PRJ-906),Software Engineering,Level 1 - Core,30,38.5,True,60.0,2310.0,Completed,5.0,2025-02-18,2025-03-01,2025-03-04,True
TSK-03144,PRJ-903,AI Medical Diagnostic Assistant,HealthBridge BioSystems,United States,North America,Healthcare,EMP-16206,Penetration Testing & Remediation of API Endpoints (PRJ-903),Cybersecurity,Level 2 - Specialized,20,17.3,False,97.75,1955.0,Scope Revision Requested,3.0,2025-02-17,2025-02-24,,False
TSK-03145,PRJ-902,Cloud Data Lakehouse Migration,Emirates Digital Holdings,United Arab Emirates,Gulf / MENA,Energy & Logistics,EMP-14718,Real-time Kafka Event Streaming for Turnstiles (PRJ-902),Data & AI Engineering,Level 3 - Enterprise Architect,55,52.5,False,101.25,5315.62,Completed,5.0,2025-04-14,2025-04-30,2025-04-30,False
TSK-03146,PRJ-903,AI Medical Diagnostic Assistant,HealthBridge BioSystems,United States,North America,Healthcare,EMP-16526,OAuth2.0 / OpenID Multi-Tenant Auth Integration (PRJ-903),Cybersecurity,Level 2 - Specialized,25,23.5,False,97.75,2297.12,Completed,3.0,2025-08-08,2025-08-17,2025-08-17,False
TSK-03147,PRJ-905,Microservices Core Banking Gateway,Banque du Caire Digital,Egypt,Domestic Egypt,Fintech & Banking,EMP-11035,OAuth2.0 / OpenID Multi-Tenant Auth Integration (PRJ-905),Cybersecurity,Level 2 - Specialized,25,31.7,True,51.75,1640.47,Completed,5.0,2025-08-10,2025-08-20,2025-08-19,False
TSK-03148,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-16497,PostgreSQL to Snowflake Lakehouse Replication (PRJ-907),Data & AI Engineering,Level 3 - Enterprise Architect,60,74.2,True,128.25,9516.15,Completed,4.5,2025-01-06,2025-01-24,2025-01-25,True
TSK-03149,PRJ-907,Zero-Trust Security Identity Mesh,Nordic Cyber Defence,Germany,Europe,Cybersecurity,EMP-16638,End-to-End Cypress Integration & Performance Suite (PRJ-907),Quality Engineering,Level 1 - Core,30,28.4,False,95.0,2698.0,Completed,5.0,2026-01-01,2026-01-11,2026-01-14,True
