EmployeeID,CourseID,CourseName,SkillDomain,CompletionDate,Score,Status,Cost_EGP
EMP-11885,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-05-20,95,Completed,1500
EMP-13112,CRS-201,Agile Project Management,Leadership,2024-04-13,89,Completed,1200
EMP-12014,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-06-21,67,Failed,0
EMP-12014,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-07-27,86,Completed,1500
EMP-14091,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-11-20,62,Failed,0
EMP-14091,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-12-25,83,Completed,800
EMP-14729,CRS-301,Cloud Security & Compliance,Compliance,2025-09-26,73,Completed,3000
EMP-14729,CRS-301,Cloud Security & Compliance,Compliance,2025-10-31,95,Completed,3000
EMP-14729,CRS-302,Modern Data Stack Architecture,Tech,2025-02-05,76,Completed,4000
EMP-12109,CRS-102,Python for Data Engineering,Tech,2023-10-24,81,Completed,2500
EMP-16054,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-04-07,85,Completed,1500
EMP-14019,CRS-201,Agile Project Management,Leadership,2025-01-11,73,Completed,1200
EMP-14019,CRS-201,Agile Project Management,Leadership,2025-02-19,76,Completed,1200
EMP-13776,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-06-21,94,Completed,800
EMP-11379,CRS-102,Python for Data Engineering,Tech,2024-09-10,70,Completed,2500
EMP-11379,CRS-102,Python for Data Engineering,Tech,2024-10-23,78,Completed,2500
EMP-12886,CRS-302,Modern Data Stack Architecture,Tech,2026-04-29,90,Completed,4000
EMP-11387,CRS-201,Agile Project Management,Leadership,2026-04-23,93,Completed,1200
EMP-11147,CRS-102,Python for Data Engineering,Tech,2026-02-12,92,Completed,2500
EMP-11147,CRS-103,Power BI DAX Masterclass,Tech,2024-11-27,86,Completed,2000
EMP-11147,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-10-19,81,Completed,1500
EMP-14001,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-08-03,76,Completed,1500
EMP-11508,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-06-09,81,Completed,1500
EMP-10482,CRS-302,Modern Data Stack Architecture,Tech,2023-03-22,84,Completed,4000
EMP-10278,CRS-201,Agile Project Management,Leadership,2026-03-22,85,Completed,1200
EMP-10278,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-05-08,100,Completed,800
EMP-10278,CRS-103,Power BI DAX Masterclass,Tech,2024-10-04,82,Completed,2000
EMP-10609,CRS-301,Cloud Security & Compliance,Compliance,2025-01-17,95,Completed,3000
EMP-10398,CRS-302,Modern Data Stack Architecture,Tech,2025-05-18,82,Completed,4000
EMP-10398,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-12-23,95,Completed,800
EMP-10053,CRS-103,Power BI DAX Masterclass,Tech,2023-04-04,71,Completed,2000
EMP-10053,CRS-103,Power BI DAX Masterclass,Tech,2023-04-26,92,Completed,2000
EMP-10053,CRS-301,Cloud Security & Compliance,Compliance,2026-01-07,78,Completed,3000
EMP-10053,CRS-302,Modern Data Stack Architecture,Tech,2024-03-13,95,Completed,4000
EMP-10053,CRS-201,Agile Project Management,Leadership,2023-08-07,56,Failed,0
EMP-10053,CRS-201,Agile Project Management,Leadership,2023-09-07,81,Completed,1200
EMP-13379,CRS-201,Agile Project Management,Leadership,2024-09-26,85,Completed,1200
EMP-14498,CRS-102,Python for Data Engineering,Tech,2024-10-04,92,Completed,2500
EMP-14498,CRS-201,Agile Project Management,Leadership,2026-03-08,84,Completed,1200
EMP-14498,CRS-301,Cloud Security & Compliance,Compliance,2023-05-09,86,Completed,3000
EMP-14498,CRS-302,Modern Data Stack Architecture,Tech,2024-02-06,50,Failed,0
EMP-14498,CRS-302,Modern Data Stack Architecture,Tech,2024-03-20,96,Completed,4000
EMP-11896,CRS-302,Modern Data Stack Architecture,Tech,2025-06-13,87,Completed,4000
EMP-11896,CRS-103,Power BI DAX Masterclass,Tech,2025-03-09,86,Completed,2000
EMP-16947,CRS-102,Python for Data Engineering,Tech,2024-04-30,95,Completed,2500
EMP-16947,CRS-301,Cloud Security & Compliance,Compliance,2024-06-25,74,Completed,3000
EMP-16947,CRS-301,Cloud Security & Compliance,Compliance,2024-08-11,87,Completed,3000
EMP-16947,CRS-201,Agile Project Management,Leadership,2025-05-28,68,Failed,0
EMP-16947,CRS-201,Agile Project Management,Leadership,2025-06-19,96,Completed,1200
EMP-11238,CRS-102,Python for Data Engineering,Tech,2023-12-07,78,Completed,2500
EMP-10075,CRS-302,Modern Data Stack Architecture,Tech,2023-11-22,72,Completed,4000
EMP-10075,CRS-302,Modern Data Stack Architecture,Tech,2024-01-12,90,Completed,4000
EMP-16981,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-10-28,95,Completed,800
EMP-16981,CRS-302,Modern Data Stack Architecture,Tech,2024-09-18,94,Completed,4000
EMP-14143,CRS-103,Power BI DAX Masterclass,Tech,2024-07-12,99,Completed,2000
EMP-13736,CRS-103,Power BI DAX Masterclass,Tech,2024-10-11,79,Completed,2000
EMP-16202,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-12-26,72,Completed,1500
EMP-16202,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-02-06,81,Completed,1500
EMP-10496,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-11-23,71,Completed,1500
EMP-10496,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-01-17,95,Completed,1500
EMP-10496,CRS-301,Cloud Security & Compliance,Compliance,2026-01-10,92,Completed,3000
EMP-15625,CRS-301,Cloud Security & Compliance,Compliance,2025-05-28,79,Completed,3000
EMP-13997,CRS-103,Power BI DAX Masterclass,Tech,2023-06-14,82,Completed,2000
EMP-13997,CRS-201,Agile Project Management,Leadership,2023-12-06,50,Failed,0
EMP-13997,CRS-201,Agile Project Management,Leadership,2024-01-31,91,Completed,1200
EMP-16760,CRS-102,Python for Data Engineering,Tech,2024-10-24,71,Completed,2500
EMP-16760,CRS-102,Python for Data Engineering,Tech,2024-11-14,80,Completed,2500
EMP-10055,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-02-29,70,Completed,800
EMP-10055,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-04-15,90,Completed,800
EMP-13370,CRS-201,Agile Project Management,Leadership,2025-09-15,93,Completed,1200
EMP-13370,CRS-103,Power BI DAX Masterclass,Tech,2025-05-13,65,Failed,0
EMP-13370,CRS-103,Power BI DAX Masterclass,Tech,2025-06-30,82,Completed,2000
EMP-13370,CRS-302,Modern Data Stack Architecture,Tech,2025-08-10,74,Completed,4000
EMP-13370,CRS-302,Modern Data Stack Architecture,Tech,2025-09-16,75,Completed,4000
EMP-10098,CRS-301,Cloud Security & Compliance,Compliance,2025-09-15,90,Completed,3000
EMP-10138,CRS-201,Agile Project Management,Leadership,2026-01-22,97,Completed,1200
EMP-10138,CRS-102,Python for Data Engineering,Tech,2026-02-22,91,Completed,2500
EMP-10138,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-10-23,96,Completed,1500
EMP-10138,CRS-103,Power BI DAX Masterclass,Tech,2023-04-02,98,Completed,2000
EMP-15166,CRS-302,Modern Data Stack Architecture,Tech,2024-09-01,95,Completed,4000
EMP-12349,CRS-201,Agile Project Management,Leadership,2023-08-12,68,Failed,0
EMP-12349,CRS-201,Agile Project Management,Leadership,2023-08-28,85,Completed,1200
EMP-12349,CRS-103,Power BI DAX Masterclass,Tech,2024-04-17,69,Failed,0
EMP-12349,CRS-103,Power BI DAX Masterclass,Tech,2024-05-17,100,Completed,2000
EMP-10141,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-09-23,77,Completed,1500
EMP-10141,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-11-19,92,Completed,800
EMP-15722,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-09-10,72,Completed,1500
EMP-15722,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-10-17,92,Completed,1500
EMP-14876,CRS-102,Python for Data Engineering,Tech,2026-01-20,88,Completed,2500
EMP-14876,CRS-201,Agile Project Management,Leadership,2023-01-23,78,Completed,1200
EMP-11469,CRS-102,Python for Data Engineering,Tech,2025-03-26,94,Completed,2500
EMP-11469,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-12-18,62,Failed,0
EMP-11469,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-01-12,78,Completed,1500
EMP-11469,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-05-17,93,Completed,800
EMP-11469,CRS-302,Modern Data Stack Architecture,Tech,2023-02-21,92,Completed,4000
EMP-16545,CRS-103,Power BI DAX Masterclass,Tech,2025-11-19,74,Completed,2000
EMP-16545,CRS-103,Power BI DAX Masterclass,Tech,2026-01-10,82,Completed,2000
EMP-10790,CRS-103,Power BI DAX Masterclass,Tech,2026-01-21,94,Completed,2000
EMP-11220,CRS-301,Cloud Security & Compliance,Compliance,2023-06-19,83,Completed,3000
EMP-14279,CRS-302,Modern Data Stack Architecture,Tech,2024-10-30,85,Completed,4000
EMP-15075,CRS-201,Agile Project Management,Leadership,2024-12-07,70,Completed,1200
EMP-15075,CRS-201,Agile Project Management,Leadership,2024-12-26,84,Completed,1200
EMP-15075,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-04-07,74,Completed,800
EMP-15075,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-05-06,81,Completed,800
EMP-15075,CRS-102,Python for Data Engineering,Tech,2023-06-27,80,Completed,2500
EMP-15825,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-03-27,95,Completed,800
EMP-15825,CRS-301,Cloud Security & Compliance,Compliance,2026-05-19,73,Completed,3000
EMP-15825,CRS-201,Agile Project Management,Leadership,2023-06-16,65,Failed,0
EMP-15825,CRS-201,Agile Project Management,Leadership,2023-07-02,86,Completed,1200
EMP-15825,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-04-21,84,Completed,1500
EMP-12904,CRS-103,Power BI DAX Masterclass,Tech,2024-06-03,70,Completed,2000
EMP-12904,CRS-103,Power BI DAX Masterclass,Tech,2024-07-12,83,Completed,2000
EMP-12904,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-01-12,94,Completed,1500
EMP-12904,CRS-102,Python for Data Engineering,Tech,2026-02-11,80,Completed,2500
EMP-12190,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-06-14,94,Completed,800
EMP-13252,CRS-201,Agile Project Management,Leadership,2025-08-09,63,Failed,0
EMP-13252,CRS-201,Agile Project Management,Leadership,2025-09-16,83,Completed,1200
EMP-13252,CRS-302,Modern Data Stack Architecture,Tech,2024-04-04,80,Completed,4000
EMP-14265,CRS-301,Cloud Security & Compliance,Compliance,2025-07-20,57,Failed,0
EMP-14265,CRS-301,Cloud Security & Compliance,Compliance,2025-09-02,99,Completed,3000
EMP-14265,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-04-29,77,Completed,800
EMP-13057,CRS-302,Modern Data Stack Architecture,Tech,2025-05-10,80,Completed,4000
EMP-14712,CRS-103,Power BI DAX Masterclass,Tech,2024-09-10,78,Completed,2000
EMP-14712,CRS-302,Modern Data Stack Architecture,Tech,2023-03-30,79,Completed,4000
EMP-14712,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-06-17,56,Failed,0
EMP-14712,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-07-06,86,Completed,1500
EMP-14712,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-03-03,97,Completed,800
EMP-13761,CRS-201,Agile Project Management,Leadership,2023-04-16,89,Completed,1200
EMP-11993,CRS-103,Power BI DAX Masterclass,Tech,2024-09-04,83,Completed,2000
EMP-11993,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-08-04,71,Completed,800
EMP-11993,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-09-23,90,Completed,800
EMP-11851,CRS-201,Agile Project Management,Leadership,2025-01-11,91,Completed,1200
EMP-16701,CRS-201,Agile Project Management,Leadership,2023-11-03,88,Completed,1200
EMP-16260,CRS-201,Agile Project Management,Leadership,2026-03-26,79,Completed,1200
EMP-14359,CRS-301,Cloud Security & Compliance,Compliance,2023-02-20,56,Failed,0
EMP-14359,CRS-301,Cloud Security & Compliance,Compliance,2023-04-07,83,Completed,3000
EMP-14734,CRS-201,Agile Project Management,Leadership,2023-01-24,82,Completed,1200
EMP-14734,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-05-08,99,Completed,800
EMP-14734,CRS-103,Power BI DAX Masterclass,Tech,2025-04-15,76,Completed,2000
EMP-14734,CRS-302,Modern Data Stack Architecture,Tech,2025-04-19,67,Failed,0
EMP-14734,CRS-302,Modern Data Stack Architecture,Tech,2025-05-31,89,Completed,4000
EMP-13321,CRS-201,Agile Project Management,Leadership,2025-08-17,94,Completed,1200
EMP-13321,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-03-12,98,Completed,800
EMP-13321,CRS-103,Power BI DAX Masterclass,Tech,2023-10-23,77,Completed,2000
EMP-13107,CRS-301,Cloud Security & Compliance,Compliance,2023-05-23,71,Completed,3000
EMP-13107,CRS-301,Cloud Security & Compliance,Compliance,2023-06-21,86,Completed,3000
EMP-13107,CRS-201,Agile Project Management,Leadership,2023-09-10,87,Completed,1200
EMP-14258,CRS-301,Cloud Security & Compliance,Compliance,2023-03-08,87,Completed,3000
EMP-13900,CRS-102,Python for Data Engineering,Tech,2024-02-18,77,Completed,2500
EMP-13900,CRS-103,Power BI DAX Masterclass,Tech,2024-05-10,51,Failed,0
EMP-13900,CRS-103,Power BI DAX Masterclass,Tech,2024-07-02,93,Completed,2000
EMP-15673,CRS-103,Power BI DAX Masterclass,Tech,2023-02-16,96,Completed,2000
EMP-15673,CRS-302,Modern Data Stack Architecture,Tech,2023-02-26,88,Completed,4000
EMP-15673,CRS-201,Agile Project Management,Leadership,2024-06-13,91,Completed,1200
EMP-10078,CRS-103,Power BI DAX Masterclass,Tech,2023-09-25,80,Completed,2000
EMP-11404,CRS-103,Power BI DAX Masterclass,Tech,2024-09-17,74,Completed,2000
EMP-11404,CRS-103,Power BI DAX Masterclass,Tech,2024-10-16,90,Completed,2000
EMP-11404,CRS-102,Python for Data Engineering,Tech,2023-04-10,95,Completed,2500
EMP-11404,CRS-202,Cross-Cultural Business Communication,Soft Skills,2024-06-26,86,Completed,800
EMP-10678,CRS-103,Power BI DAX Masterclass,Tech,2025-09-07,60,Failed,0
EMP-10678,CRS-103,Power BI DAX Masterclass,Tech,2025-10-28,95,Completed,2000
EMP-10678,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-12-01,78,Completed,800
EMP-16150,CRS-103,Power BI DAX Masterclass,Tech,2023-10-21,66,Failed,0
EMP-16150,CRS-103,Power BI DAX Masterclass,Tech,2023-11-19,89,Completed,2000
EMP-13555,CRS-103,Power BI DAX Masterclass,Tech,2023-09-28,80,Completed,2000
EMP-14590,CRS-302,Modern Data Stack Architecture,Tech,2025-05-18,86,Completed,4000
EMP-14443,CRS-201,Agile Project Management,Leadership,2023-02-26,71,Completed,1200
EMP-14443,CRS-201,Agile Project Management,Leadership,2023-04-18,79,Completed,1200
EMP-10349,CRS-102,Python for Data Engineering,Tech,2023-06-03,71,Completed,2500
EMP-10349,CRS-102,Python for Data Engineering,Tech,2023-06-22,94,Completed,2500
EMP-11883,CRS-103,Power BI DAX Masterclass,Tech,2024-03-03,94,Completed,2000
EMP-11883,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-09-27,95,Completed,800
EMP-11883,CRS-201,Agile Project Management,Leadership,2025-12-10,75,Completed,1200
EMP-11883,CRS-301,Cloud Security & Compliance,Compliance,2025-11-29,76,Completed,3000
EMP-11732,CRS-103,Power BI DAX Masterclass,Tech,2024-09-26,81,Completed,2000
EMP-11732,CRS-102,Python for Data Engineering,Tech,2023-12-22,68,Failed,0
EMP-11732,CRS-102,Python for Data Engineering,Tech,2024-02-16,93,Completed,2500
EMP-13896,CRS-103,Power BI DAX Masterclass,Tech,2023-08-24,70,Completed,2000
EMP-13896,CRS-103,Power BI DAX Masterclass,Tech,2023-09-18,92,Completed,2000
EMP-12221,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-01-10,50,Failed,0
EMP-12221,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-01-26,80,Completed,1500
EMP-12221,CRS-201,Agile Project Management,Leadership,2025-12-15,79,Completed,1200
EMP-10382,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-10-29,93,Completed,1500
EMP-10610,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-09-28,79,Completed,1500
EMP-10610,CRS-301,Cloud Security & Compliance,Compliance,2024-07-10,82,Completed,3000
EMP-12297,CRS-102,Python for Data Engineering,Tech,2023-05-20,97,Completed,2500
EMP-10270,CRS-102,Python for Data Engineering,Tech,2025-08-13,90,Completed,2500
EMP-15998,CRS-103,Power BI DAX Masterclass,Tech,2025-04-10,84,Completed,2000
EMP-15998,CRS-102,Python for Data Engineering,Tech,2023-12-16,77,Completed,2500
EMP-15826,CRS-201,Agile Project Management,Leadership,2025-12-30,79,Completed,1200
EMP-14179,CRS-302,Modern Data Stack Architecture,Tech,2023-01-28,100,Completed,4000
EMP-14179,CRS-102,Python for Data Engineering,Tech,2025-10-07,98,Completed,2500
EMP-14179,CRS-301,Cloud Security & Compliance,Compliance,2026-02-11,82,Completed,3000
EMP-15465,CRS-201,Agile Project Management,Leadership,2023-06-30,80,Completed,1200
EMP-15465,CRS-101,Advanced SQL & Performance Tuning,Tech,2026-05-02,54,Failed,0
EMP-14620,CRS-301,Cloud Security & Compliance,Compliance,2025-12-24,86,Completed,3000
EMP-14903,CRS-201,Agile Project Management,Leadership,2023-07-15,71,Completed,1200
EMP-14903,CRS-201,Agile Project Management,Leadership,2023-09-03,88,Completed,1200
EMP-14903,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-10-13,97,Completed,1500
EMP-10631,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-09-22,72,Completed,1500
EMP-10631,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-10-08,78,Completed,1500
EMP-10631,CRS-202,Cross-Cultural Business Communication,Soft Skills,2026-02-25,87,Completed,800
EMP-16884,CRS-102,Python for Data Engineering,Tech,2024-04-09,88,Completed,2500
EMP-11331,CRS-103,Power BI DAX Masterclass,Tech,2026-03-24,94,Completed,2000
EMP-11970,CRS-102,Python for Data Engineering,Tech,2026-04-30,80,Completed,2500
EMP-13188,CRS-103,Power BI DAX Masterclass,Tech,2023-06-08,96,Completed,2000
EMP-13188,CRS-302,Modern Data Stack Architecture,Tech,2026-05-22,72,Completed,4000
EMP-13188,CRS-101,Advanced SQL & Performance Tuning,Tech,2023-02-09,80,Completed,1500
EMP-12718,CRS-301,Cloud Security & Compliance,Compliance,2023-08-15,99,Completed,3000
EMP-13145,CRS-201,Agile Project Management,Leadership,2026-04-08,75,Completed,1200
EMP-13145,CRS-102,Python for Data Engineering,Tech,2024-12-09,72,Completed,2500
EMP-13145,CRS-102,Python for Data Engineering,Tech,2025-01-26,82,Completed,2500
EMP-14200,CRS-102,Python for Data Engineering,Tech,2026-03-23,93,Completed,2500
EMP-14200,CRS-103,Power BI DAX Masterclass,Tech,2025-06-08,85,Completed,2000
EMP-10643,CRS-103,Power BI DAX Masterclass,Tech,2024-09-18,90,Completed,2000
EMP-10643,CRS-102,Python for Data Engineering,Tech,2024-09-15,98,Completed,2500
EMP-14103,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-02-09,61,Failed,0
EMP-14103,CRS-202,Cross-Cultural Business Communication,Soft Skills,2025-03-20,99,Completed,800
EMP-12834,CRS-103,Power BI DAX Masterclass,Tech,2025-11-27,96,Completed,2000
EMP-12834,CRS-102,Python for Data Engineering,Tech,2026-03-16,94,Completed,2500
EMP-15963,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-02-08,74,Completed,800
EMP-15963,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-03-31,88,Completed,800
EMP-10801,CRS-301,Cloud Security & Compliance,Compliance,2023-01-20,72,Completed,3000
EMP-10801,CRS-301,Cloud Security & Compliance,Compliance,2023-02-25,90,Completed,3000
EMP-10801,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-04-12,65,Failed,0
EMP-10801,CRS-101,Advanced SQL & Performance Tuning,Tech,2024-05-06,87,Completed,1500
EMP-10801,CRS-302,Modern Data Stack Architecture,Tech,2025-02-21,74,Completed,4000
EMP-10801,CRS-302,Modern Data Stack Architecture,Tech,2025-04-14,79,Completed,4000
EMP-10801,CRS-103,Power BI DAX Masterclass,Tech,2023-03-09,83,Completed,2000
EMP-13581,CRS-202,Cross-Cultural Business Communication,Soft Skills,2023-06-23,99,Completed,800
EMP-11902,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-08-13,73,Completed,1500
EMP-11902,CRS-101,Advanced SQL & Performance Tuning,Tech,2025-09-03,99,Completed,1500
EMP-11902,CRS-301,Cloud Security & Compliance,Compliance,2025-07-31,96,Completed,3000
EMP-11902,CRS-103,Power BI DAX Masterclass,Tech,2024-09-28,78,Completed,2000
EMP-11902,CRS-102,Python for Data Engineering,Tech,2024-11-03,88,Completed,2500
